_id,a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
1352,2024,1352,NEMD,2,2,2,TUE,23,4,14,19,345984,347829,13,60,1,1,1,1,2,1,1,1,1,1
1353,2024,1353,ANTN,2,2,3,TUE,23,4,16,11,323959,377855,13,60,12,4,1,1,2,1,1,1,1,1
1354,2024,1354,ARND,3,1,1,TUE,23,4,15,40,349571,374414,13,30, , , , , , , , , , 
1355,2024,1355,CCGL,3,3,4,TUE,23,4,16,50,279833,430781,13,60, , , , , , , , , , 
1356,2024,1356,NEMD,2,1,1,TUE,23,4,19,30,310544,322460,11,70,1,1,1,1,1,1,1,6,1,1
1357,2024,1357,ARBC,3,2,1,TUE,23,4,19,45,311371,365232,13,60, , , , , , , , , , 
1358,2024,1358,FERO,2,2,1,WED,24,4,7,57,194523,358346,13,60,1,1,1,1,2,1,1,1,1,1
1359,2024,1359,BELC,3,2,1,WED,24,4,9,20,334507,377683,1,30, , , , , , , , , , 
1360,2024,1360,NEMD,3,2,1,WED,24,4,9,41,317593,318264,13,30, , , , , , , , , , 
1361,2024,1361,ANTN,3,2,2,WED,24,4,12,54,331875,382106,13,30, , , , , , , , , , 
1362,2024,1362,ARND,3,2,1,TUE,23,4,17,5,340290,379579,11,30, , , , , , , , , , 
1363,2024,1363,LISC,3,5,1,WED,24,4,13,35,326530,363896,13,30, , , , , , , , , , 
1364,2024,1364,FERO,3,2,1,WED,24,4,12,30,253594,377506,13,60, , , , , , , , , , 
1365,2024,1365,BELC,3,2,1,WED,24,4,15,57,333952,373748,2,30, , , , , , , , , , 
1366,2024,1366,NEMD,2,2,1,WED,24,4,16,10,309488,328336,13,30,12,7,1,1,1,1,1,1,1,1
1367,2024,1367,ARBC,3,2,1,WED,24,4,16,33,305145,357009,1,60, , , , , , , , , , 
1368,2024,1368,ARBC,3,2,1,WED,24,4,16,48,305783,343957,13,60, , , , , , , , , , 
1369,2024,1369,BELC,3,2,1,WED,24,4,17,4,335711,373689,13,30, , , , , , , , , , 
1370,2024,1370,LISC,2,2,2,WED,24,4,17,15,324511,365553,13,30,12,7,1,1,1,1,1,1,1,1
1371,2024,1371,MIDU,3,2,1,WED,24,4,18,28,281560,377114,13,30, , , , , , , , , , 
1372,2024,1372,MEAN,2,2,1,WED,24,4,18,40,304937,401591,13,30,1,1,1,1,1,1,1,1,1,1
1373,2024,1373,DCST,3,1,1,WED,24,4,19,0,243054,417044,13,30, , , , , , , , , , 
1374,2024,1374,DCST,3,1,1,WED,24,4,19,0,244353,420534,13,40, , , , , , , , , , 
1375,2024,1375,BELC,3,2,2,WED,24,4,17,15,331024,376384,13,30, , , , , , , , , , 
1376,2024,1376,BELC,3,1,2,THU,25,4,0,0,333107,378192,13,30, , , , , , , , , , 
1377,2024,1377,BELC,3,2,1,THU,25,4,7,52,334368,372632,13,30, , , , , , , , , , 
1378,2024,1378,LISC,3,1,1,THU,25,4,8,55,328709,350843,13,30, , , , , , , , , , 
1379,2024,1379,FERO,3,2,2,THU,25,4,13,21,259898,374624,13,60, , , , , , , , , , 
1380,2024,1380,FERO,2,1,1,THU,25,4,15,12,235288,363039,13,30,10,7,1,12,2,1,1,1,1,1
1381,2024,1381,MIDU,3,2,1,THU,25,4,16,24,269984,360625,13,50, , , , , , , , , , 
1382,2024,1382,BELC,3,2,2,THU,25,4,17,45,334020,375099,2,30, , , , , , , , , , 
1383,2024,1383,BELC,3,2,1,THU,25,4,18,8,336566,372861,13,30, , , , , , , , , , 
1384,2024,1384,DCST,3,2,2,THU,25,4,18,54,242140,419331,13,40, , , , , , , , , , 
1385,2024,1385,ANTN,3,2,1,THU,25,4,17,50,334645,382558,13,30, , , , , , , , , , 
1386,2024,1386,FERO,3,1,1,FRI,26,4,3,50,246051,366488,13,60, , , , , , , , , , 
1387,2024,1387,ANTN,3,2,1,FRI,26,4,8,0,335873,382831,13,40, , , , , , , , , , 
1388,2024,1388,MIDU,3,5,3,FRI,26,4,9,59,279480,359614,11,70, , , , , , , , , , 
1389,2024,1389,MEAN,3,2,4,FRI,26,4,13,20,311458,399546,11,70, , , , , , , , , , 
1390,2024,1390,ARBC,3,1,1,FRI,26,4,15,43,300701,353499,13,30, , , , , , , , , , 
1391,2024,1391,BELC,3,2,1,FRI,26,4,15,50,333899,368406,11,50, , , , , , , , , , 
1392,2024,1392,CCGL,2,2,1,FRI,26,4,17,56,284070,436671,13,60,12,7,1,1,2,8,1,1,1,1
1393,2024,1393,MIDU,3,2,2,FRI,26,4,4,55,285232,400422,13,30, , , , , , , , , , 
1394,2024,1394,ARBC,3,2,1,FRI,26,4,18,52,300150,339556,13,60, , , , , , , , , , 
1395,2024,1395,BELC,3,2,1,WED,24,4,16,55,339859,373327,13,30, , , , , , , , , , 
1396,2024,1396,MIDU,3,2,3,FRI,26,4,19,29,280755,381811,13,60, , , , , , , , , , 
1397,2024,1397,ANTN,3,2,2,FRI,26,4,20,16,316574,375265,13,60, , , , , , , , , , 
1398,2024,1398,BELC,3,2,1,FRI,26,4,20,28,333401,375750,13,30, , , , , , , , , , 
1399,2024,1399,MEAN,2,1,1,FRI,26,4,21,13,311260,402774,11,40,12,3,1,11,4,1,1,1,1,1
1400,2024,1400,ARBC,3,2,1,FRI,26,4,20,0,307443,354538,13,30, , , , , , , , , , 
1401,2024,1401,FERO,3,1,1,SAT,27,4,0,44,253358,367782,13,60, , , , , , , , , , 
1402,2024,1402,BELC,2,1,1,SAT,27,4,9,7,327244,370214,1,40,2,7,1,1,1,1,1,1,1,1
1403,2024,1403,FERO,2,2,3,SAT,27,4,10,46,239530,350131,13,60,10,7,1,1,2,9,1,1,1,1
1404,2024,1404,MIDU,3,2,1,SAT,27,4,10,54,279849,380175,13,60, , , , , , , , , , 
1405,2024,1405,FERO,3,2,1,SAT,27,4,10,28,245523,372707,13,30, , , , , , , , , , 
1406,2024,1406,NEMD,3,2,7,SAT,27,4,11,22,340026,359135,13,30, , , , , , , , , , 
1407,2024,1407,BELC,3,2,1,SAT,27,4,11,10,333375,375235,13,30, , , , , , , , , , 
1408,2024,1408,LISC,3,2,1,SAT,27,4,13,0,338603,363845,13,60, , , , , , , , , , 
1409,2024,1409,MEAN,3,2,3,SAT,27,4,16,25,312379,401740,1,60, , , , , , , , , , 
1410,2024,1410,ARBC,3,2,1,SAT,27,4,16,42,302161,356658,13,60, , , , , , , , , , 
1411,2024,1411,BELC,3,2,2,SAT,27,4,16,30,335824,373619,13,30, , , , , , , , , , 
1412,2024,1412,MEAN,3,2,1,SAT,27,4,17,0,310434,405290,13,30, , , , , , , , , , 
1413,2024,1413,MEAN,3,2,1,SAT,27,4,18,20,315632,406674,13,30, , , , , , , , , , 
1414,2024,1414,NEMD,2,2,1,SAT,27,4,19,16,348388,343628,13,30,12,7,1,1,1,1,1,1,1,1
1415,2024,1415,CCGL,3,2,1,SAT,27,4,13,0,286576,432786,13,50, , , , , , , , , , 
1416,2024,1416,NEMD,3,2,1,SUN,28,4,10,5,341555,361270,13,60, , , , , , , , , , 
1417,2024,1417,DCST,2,2,1,SUN,28,4,10,45,246611,413717,13,60,12,7,1,1,1,1,1,1,1,1
1418,2024,1418,ARBC,3,1,1,SUN,28,4,11,24,320062,353281,13,30, , , , , , , , , , 
1419,2024,1419,CCGL,3,2,3,SUN,28,4,12,36,293193,420370,13,60, , , , , , , , , , 
1420,2024,1420,ARND,3,2,2,SUN,28,4,13,2,346920,373571,11,70, , , , , , , , , , 
1421,2024,1421,LISC,2,1,1,SUN,28,4,14,38,324153,371944,13,60,1,1,1,1,2,1,1,1,1,1
1422,2024,1422,NEMD,3,1,5,SUN,28,4,14,58,339369,339184,13,60, , , , , , , , , , 
1423,2024,1423,ARBC,2,1,1,SUN,28,4,16,0,316646,344968,13,60,1,1,1,1,2,1,1,6,1,1
1424,2024,1424,DCST,3,2,1,SUN,28,4,18,3,244567,419767,1,30, , , , , , , , , , 
1425,2024,1425,BELC,3,2,2,SUN,28,4,18,59,330728,371720,13,30, , , , , , , , , , 
1426,2024,1426,NEMD,3,2,2,SUN,28,4,17,30,339186,348753,13,60, , , , , , , , , , 
1427,2024,1427,FERO,3,2,1,SUN,28,4,19,39,240059,378117,13,60, , , , , , , , , , 
1428,2024,1428,NEMD,3,2,2,SUN,28,4,20,10,347654,346060,13,60, , , , , , , , , , 
1429,2024,1429,ARND,3,1,1,SUN,28,4,22,47,350088,379381,13,30, , , , , , , , , , 
1430,2024,1430,ANTN,3,2,2,MON,29,4,8,22,328618,387337,13,30, , , , , , , , , , 
1431,2024,1431,BELC,3,2,1,MON,29,4,9,0,332173,371497,13,30, , , , , , , , , , 
1432,2024,1432,DCST,3,2,3,FRI,26,4,16,12,243868,415983,11,30, , , , , , , , , , 
1433,2024,1433,MEAN,3,1,1,MON,29,4,10,21,328823,418496,13,40, , , , , , , , , , 
1434,2024,1434,MIDU,3,2,1,SAT,27,4,19,45,283638,355465,13,60, , , , , , , , , , 
1435,2024,1435,ARND,3,2,5,MON,29,4,13,29,365816,361673,13,60, , , , , , , , , , 
1436,2024,1436,BELC,2,1,1,MON,29,4,8,55,332176,374844,13,30,6,7,1,1,1,2,2,1,1,2
1437,2024,1437,NEMD,3,2,1,MON,29,4,17,30,347462,346381,13,60, , , , , , , , , , 
1438,2024,1438,MIDU,3,2,2,MON,29,4,17,34,268114,360624,13,60, , , , , , , , , , 
1439,2024,1439,MIDU,3,2,1,MON,29,4,8,30,285790,371097,13,60, , , , , , , , , , 
1440,2024,1440,BELC,3,2,1,TUE,30,4,8,11,332997,373862,13,30, , , , , , , , , , 
1441,2024,1441,ARND,3,1,1,TUE,30,4,7,50,348605,380786,13,30, , , , , , , , , , 
1442,2024,1442,MEAN,3,2,1,TUE,30,4,8,40,312267,404628,14,30, , , , , , , , , , 
1443,2024,1443,NEMD,2,2,3,TUE,30,4,9,30,348565,345262,1,30,2,7,1,12,1,2,2,1,1,1
1444,2024,1444,ANTN,3,2,3,TUE,30,4,11,5,335875,382827,13,40, , , , , , , , , , 
1445,2024,1445,ARND,2,1,1,TUE,30,4,12,47,348256,380059,13,30,1,1,1,1,3,2,2,1,1,1
1446,2024,1446,ANTN,3,3,3,TUE,30,4,13,30,335010,382508,13,30, , , , , , , , , , 
1447,2024,1447,MIDU,3,2,1,TUE,30,4,15,8,252524,355272,13,60, , , , , , , , , , 
1448,2024,1448,NEMD,2,1,1,TUE,30,4,11,47,334175,336303,13,30,12,7,1,1,1,1,1,1,1,2
1449,2024,1449,FERO,3,3,1,TUE,30,4,17,40,236263,364004,13,60, , , , , , , , , , 
1450,2024,1450,BELC,3,1,1,TUE,30,4,17,5,331653,375373,13,30, , , , , , , , , , 
1451,2024,1451,BELC,3,2,1,TUE,30,4,7,20,334743,374430,13,30, , , , , , , , , , 
1452,2024,1452,FERO,1,1,2,TUE,30,4,21,50,248771,367525,13,60,10,7,1,1,6,1,1,1,1,1
1453,2024,1453,BELC,3,2,1,TUE,30,4,22,0,337371,374041,13,30, , , , , , , , , , 
1454,2024,1454,LISC,3,2,1,WED,1,5,7,31,329961,361746,13,60, , , , , , , , , , 
1455,2024,1455,NEMD,3,2,1,TUE,30,4,19,30,312862,328641,13,40, , , , , , , , , , 
1456,2024,1456,BELC,3,2,2,WED,1,5,8,20,331402,373236,13,30, , , , , , , , , , 
1457,2024,1457,ANTN,3,2,1,WED,1,5,12,26,330909,384573,1,60, , , , , , , , , , 
1458,2024,1458,MIDU,3,2,2,WED,1,5,13,20,281500,370664,13,60, , , , , , , , , , 
1459,2024,1459,BELC,3,1,1,WED,1,5,12,40,335127,373355,13,30, , , , , , , , , , 
1460,2024,1460,MEAN,3,2,1,WED,1,5,13,29,339698,386599,13,40, , , , , , , , , , 
1461,2024,1461,BELC,2,1,2,WED,1,5,15,29,332264,376217,13,30,1,1,1,1,2,1,1,1,1,1
1462,2024,1462,CCGL,3,1,1,WED,1,5,15,38,310483,441927,13,60, , , , , , , , , , 
1463,2024,1463,ARND,3,1,1,WED,1,5,14,40,348939,374081,2,30, , , , , , , , , , 
1464,2024,1464,CCGL,3,2,3,WED,1,5,16,13,283583,432388,13,40, , , , , , , , , , 
1465,2024,1465,MEAN,2,4,1,WED,1,5,19,20,341471,402723,13,30,1,1,1,10,1,1,1,1,1,1
1466,2024,1466,NEMD,3,2,1,WED,1,5,17,30,308246,325616,13,30, , , , , , , , , , 
1467,2024,1467,DCST,3,2,1,TUE,30,4,14,4,243644,418476,13,30, , , , , , , , , , 
1468,2024,1468,BELC,3,3,3,WED,1,5,21,50,335581,374381,13,30, , , , , , , , , , 
1469,2024,1469,ANTN,3,2,2,THU,2,5,9,30,330392,383132,1,30, , , , , , , , , , 
1470,2024,1470,BELC,3,1,1,WED,1,5,16,0,333281,378660,13,30, , , , , , , , , , 
1471,2024,1471,ARND,3,2,2,THU,2,5,13,0,352086,379599,13,30, , , , , , , , , , 
1472,2024,1472,MIDU,3,1,1,THU,2,5,14,25,288817,379102,13,60, , , , , , , , , , 
1473,2024,1473,DCST,3,2,6,THU,2,5,15,28,243903,420650,13,30, , , , , , , , , , 
1474,2024,1474,NEMD,3,2,2,THU,2,5,15,58,325848,315431,13,60, , , , , , , , , , 
1475,2024,1475,BELC,3,1,1,THU,2,5,14,45,335309,374240,13,30, , , , , , , , , , 
1476,2024,1476,DCST,2,2,1,THU,2,5,17,13,236934,387610,13,60,10,7,1,10,2,1,1,1,1,1
1477,2024,1477,NEMD,3,3,4,THU,2,5,17,17,341444,357888,13,60, , , , , , , , , , 
1478,2024,1478,MEAN,3,3,1,THU,2,5,17,20,313444,413770,13,40, , , , , , , , , , 
1479,2024,1479,NEMD,3,3,6,THU,2,5,19,50,338824,326885,13,60, , , , , , , , , , 
1480,2024,1480,ARND,3,1,1,FRI,3,5,0,18,347134,372131,13,60, , , , , , , , , , 
1481,2024,1481,NEMD,3,3,3,FRI,3,5,7,40,316903,327425,13,60, , , , , , , , , , 
1482,2024,1482,BELC,3,2,1,FRI,3,5,9,17,329777,378018,13,60, , , , , , , , , , 
1483,2024,1483,BELC,3,2,2,FRI,3,5,10,45,338502,373945,13,30, , , , , , , , , , 
1484,2024,1484,LISC,3,2,1,FRI,3,5,11,50,326865,367207,11,50, , , , , , , , , , 
1485,2024,1485,MIDU,2,1,1,FRI,3,5,14,15,285651,382817,13,60,1,1,1,1,2,1,7,1,1,1
1486,2024,1486,LISC,3,2,1,TUE,30,4,14,30,324927,364029,13,30, , , , , , , , , , 
1487,2024,1487,CCGL,3,2,3,FRI,3,5,14,40,285172,432512,2,30, , , , , , , , , , 
1488,2024,1488,BELC,3,2,1,FRI,3,5,15,58,331824,374387,13,30, , , , , , , , , , 
1489,2024,1489,MEAN,2,1,2,FRI,3,5,16,19,328823,418476,13,60,12,7,1,1,1,2,2,1,1,1
1490,2024,1490,BELC,3,2,1,FRI,3,5,17,0,334145,377622,13,30, , , , , , , , , , 
1491,2024,1491,ARND,3,2,1,FRI,3,5,17,15,358273,375969,13,60, , , , , , , , , , 
1492,2024,1492,ARND,3,2,1,FRI,3,5,17,20,351272,380351,11,40, , , , , , , , , , 
1493,2024,1493,CCGL,3,1,2,FRI,3,5,20,50,283941,432025,13,30, , , , , , , , , , 
1494,2024,1494,MIDU,3,2,1,SAT,4,5,0,12,259118,355105,13,60, , , , , , , , , , 
1495,2024,1495,BELC,3,2,1,SAT,4,5,8,50,333479,375127,13,30, , , , , , , , , , 
1496,2024,1496,ARBC,3,2,1,SAT,4,5,10,57,308287,358304,11,30, , , , , , , , , , 
1497,2024,1497,BELC,3,2,2,SAT,4,5,11,0,334187,377901,13,30, , , , , , , , , , 
1498,2024,1498,BELC,3,2,1,SAT,4,5,12,20,333356,379467,13,30, , , , , , , , , , 
1499,2024,1499,ARBC,3,2,3,THU,25,4,18,45,284605,333798,13,60, , , , , , , , , , 
1500,2024,1500,FERO,3,2,1,SAT,4,5,14,5,221824,367753,13,60, , , , , , , , , , 
1501,2024,1501,BELC,3,1,1,SAT,4,5,14,37,330081,371539,13,30, , , , , , , , , , 
1502,2024,1502,ARBC,2,2,1,SAT,4,5,16,28,298179,356684,13,60,6,7,1,1,2,1,1,1,1,1
1503,2024,1503,ARBC,3,2,2,SAT,4,5,16,53,293888,341171,13,60, , , , , , , , , , 
1504,2024,1504,DCST,3,1,1,SAT,4,5,17,24,234407,397925,13,30, , , , , , , , , , 
1505,2024,1505,ARBC,3,1,3,SAT,4,5,17,30,285667,339108,13,60, , , , , , , , , , 
1506,2024,1506,NEMD,2,1,5,SAT,4,5,18,32,327041,338226,13,60,1,1,1,1,2,2,9,1,1,1
1507,2024,1507,NEMD,3,1,1,SAT,4,5,19,33,295571,317622,13,60, , , , , , , , , , 
1508,2024,1508,BELC,3,4,1,SAT,4,5,21,56,333070,376042,13,30, , , , , , , , , , 
1509,2024,1509,FERO,3,2,1,SAT,4,5,22,57,237297,332765,13,60, , , , , , , , , , 
1510,2024,1510,BELC,3,1,2,SUN,5,5,0,53,338796,375691,13,30, , , , , , , , , , 
1511,2024,1511,LISC,3,2,2,SUN,5,5,13,46,316022,361287,14,70, , , , , , , , , , 
1512,2024,1512,MEAN,2,3,4,SUN,5,5,18,5,310903,402988,11,40,1,1,1,1,1,1,1,1,1,1
1513,2024,1513,BELC,3,2,6,SUN,5,5,18,35,335895,374777,11,50, , , , , , , , , , 
1514,2024,1514,BELC,3,1,1,MON,6,5,2,0,336732,374594,13,30, , , , , , , , , , 
1515,2024,1515,CCGL,3,1,1,MON,6,5,3,15,291934,432973,13,60, , , , , , , , , , 
1516,2024,1516,BELC,3,2,1,MON,6,5,5,55,331635,375605,13,30, , , , , , , , , , 
1517,2024,1517,MIDU,3,1,1,MON,6,5,7,34,278165,377355,13,60, , , , , , , , , , 
1518,2024,1518,ARND,3,1,1,SUN,5,5,12,55,350759,382056,13,30, , , , , , , , , , 
1519,2024,1519,BELC,3,2,2,MON,6,5,11,44,333996,375111,13,30, , , , , , , , , , 
1520,2024,1520,BELC,3,1,1,MON,6,5,11,35,331860,371141,13,30, , , , , , , , , , 
1521,2024,1521,BELC,3,2,1,MON,6,5,14,0,333617,373217,13,30, , , , , , , , , , 
1522,2024,1522,BELC,3,2,2,MON,6,5,17,55,334495,372012,13,20, , , , , , , , , , 
1523,2024,1523,DCST,3,2,2,MON,6,5,18,40,245151,415591,13,30, , , , , , , , , , 
1524,2024,1524,ARBC,3,2,2,MON,6,5,22,24,307051,351642,13,30, , , , , , , , , , 
1525,2024,1525,BELC,3,2,1,MON,6,5,22,45,332553,375937,13,30, , , , , , , , , , 
1526,2024,1526,ARBC,2,2,2,MON,6,5,23,14,299474,355279,13,60,6,7,1,1,4,1,2,1,1,1
1527,2024,1527,CCGL,3,2,1,TUE,7,5,6,30,261732,422154,13,40, , , , , , , , , , 
1528,2024,1528,FERO,3,2,1,TUE,7,5,8,52,223600,349008,13,60, , , , , , , , , , 
1529,2024,1529,LISC,3,2,1,TUE,7,5,9,18,327223,364765,13,30, , , , , , , , , , 
1530,2024,1530,DCST,2,1,1,SAT,27,4,14,0,243168,417162,2,30,6,7,1,1,1,10,10,1,1,2
1531,2024,1531,LISC,3,2,1,TUE,7,5,10,9,316024,361565,13,60, , , , , , , , , , 
1532,2024,1532,BELC,3,2,2,TUE,7,5,12,30,328024,371552,13,30, , , , , , , , , , 
1533,2024,1533,DCST,3,2,3,TUE,7,5,9,30,244083,416331,13,30, , , , , , , , , , 
1534,2024,1534,LISC,3,2,1,SAT,4,5,14,0,326947,364177,2,30, , , , , , , , , , 
1535,2024,1535,NEMD,3,1,1,TUE,7,5,14,45,331178,315036,13,30, , , , , , , , , , 
1536,2024,1536,MEAN,1,1,3,TUE,7,5,15,23,316579,406982,13,60,1,1,1,1,1,1,1,1,1,1
1537,2024,1537,LISC,3,2,1,TUE,7,5,13,40,326932,364129,13,30, , , , , , , , , , 
1538,2024,1538,DCST,3,2,1,TUE,7,5,16,15,242450,416780,13,30, , , , , , , , , , 
1539,2024,1539,ARND,3,2,3,TUE,7,5,16,55,338662,377459,11,60, , , , , , , , , , 
1540,2024,1540,ARND,3,1,1,TUE,7,5,17,55,350434,381545,13,30, , , , , , , , , , 
1541,2024,1541,BELC,3,2,1,TUE,7,5,10,25,338679,373631,13,30, , , , , , , , , , 
1542,2024,1542,CCGL,3,1,1,TUE,7,5,19,22,302157,443572,13,60, , , , , , , , , , 
1543,2024,1543,DCST,2,2,2,TUE,7,5,19,32,237283,403804,13,60,12,4,1,1,1,1,1,1,1,1
1544,2024,1544,FERO,3,2,3,TUE,7,5,14,30,230235,341002,13,30, , , , , , , , , , 
1545,2024,1545,ARND,3,2,2,WED,8,5,8,0,354291,379312,13,60, , , , , , , , , , 
1546,2024,1546,LISC,3,2,3,WED,8,5,9,20,336601,364883,13,30, , , , , , , , , , 
1547,2024,1547,NEMD,3,2,1,WED,8,5,9,57,290867,312177,13,60, , , , , , , , , , 
1548,2024,1548,BELC,2,1,1,WED,8,5,12,15,330161,371344,13,30,10,7,1,1,1,9,1,1,1,1
1549,2024,1549,MEAN,3,2,2,WED,8,5,13,14,341053,387208,13,30, , , , , , , , , , 
1550,2024,1550,ANTN,3,2,1,WED,10,4,16,48,315488,387248,13,30, , , , , , , , , , 
1551,2024,1551,MIDU,3,2,1,WED,8,5,13,10,279021,366057,13,60, , , , , , , , , , 
1552,2024,1552,NEMD,3,3,3,WED,8,5,13,55,290294,312746,13,60, , , , , , , , , , 
1553,2024,1553,BELC,3,2,2,WED,8,5,15,23,339842,373975,13,30, , , , , , , , , , 
1554,2024,1554,BELC,3,2,1,WED,8,5,16,10,333428,373180,13,30, , , , , , , , , , 
1555,2024,1555,ANTN,3,1,1,WED,8,5,16,20,333900,382230,13,40, , , , , , , , , , 
1556,2024,1556,FERO,1,2,2,WED,8,5,18,16,243808,325552,13,60,1,1,1,1,2,1,1,1,1,1
1557,2024,1557,ARND,3,2,2,WED,8,5,18,27,346804,363108,13,60, , , , , , , , , , 
1558,2024,1558,BELC,3,2,1,WED,8,5,13,55,334194,377890,13,30, , , , , , , , , , 
1559,2024,1559,LISC,2,1,1,WED,8,5,20,8,316034,362127,13,60,1,1,1,1,3,1,1,1,1,1
1560,2024,1560,CCGL,3,1,1,THU,9,5,0,6,295876,429567,13,60, , , , , , , , , , 
1561,2024,1561,BELC,3,2,1,THU,9,5,9,30,337999,373962,13,30, , , , , , , , , , 
1562,2024,1562,BELC,3,2,1,THU,9,5,9,54,333123,372700,13,30, , , , , , , , , , 
1563,2024,1563,BELC,3,2,1,THU,9,5,11,48,330548,372642,13,30, , , , , , , , , , 
1564,2024,1564,BELC,3,2,3,THU,9,5,11,52,333973,372114,13,30, , , , , , , , , , 
1565,2024,1565,FERO,3,2,2,THU,9,5,12,1,225190,344623,13,30, , , , , , , , , , 
1566,2024,1566,ARBC,3,2,2,THU,9,5,12,10,301437,354524,13,50, , , , , , , , , , 
1567,2024,1567,NEMD,3,2,3,THU,9,5,12,21,340970,358603,13,30, , , , , , , , , , 
1568,2024,1568,NEMD,3,2,3,THU,9,5,8,30,351664,339257,13,60, , , , , , , , , , 
1569,2024,1569,BELC,3,1,1,THU,9,5,15,35,328564,370556,13,30, , , , , , , , , , 
1570,2024,1570,BELC,3,2,5,THU,9,5,14,15,335108,373947,11,30, , , , , , , , , , 
1571,2024,1571,LISC,2,3,2,THU,9,5,16,17,328009,368301,13,50,1,1,1,1,1,1,1,1,1,1
1572,2024,1572,BELC,3,2,1,THU,9,5,16,28,332071,373124,14,30, , , , , , , , , , 
1573,2024,1573,BELC,3,2,4,THU,9,5,16,28,332024,373121,1,30, , , , , , , , , , 
1574,2024,1574,BELC,3,2,1,THU,9,5,16,28,332142,373248,11,50, , , , , , , , , , 
1575,2024,1575,ARBC,2,2,1,THU,9,5,17,10,294525,335497,13,60,12,7,1,1,2,1,1,1,1,1
1576,2024,1576,BELC,3,1,1,THU,9,5,17,40,327659,368746,13,30, , , , , , , , , , 
1577,2024,1577,MIDU,3,2,1,THU,9,5,19,15,256396,353696,13,30, , , , , , , , , , 
1578,2024,1578,NEMD,3,2,1,FRI,10,5,7,50,326458,315365,13,60, , , , , , , , , , 
1579,2024,1579,MEAN,2,2,1,THU,2,5,17,0,305361,404287,13,60,1,1,1,1,2,10,1,1,1,2
1580,2024,1580,LISC,3,2,1,FRI,10,5,11,56,326569,364138,13,30, , , , , , , , , , 
1581,2024,1581,ANTN,3,2,1,FRI,10,5,10,30,330901,392654,13,60, , , , , , , , , , 
1582,2024,1582,ANTN,2,3,3,FRI,10,5,12,18,320068,384968,13,50,12,7,1,1,1,1,1,1,1,1
1583,2024,1583,BELC,3,1,1,FRI,10,5,13,55,333821,374302,2,20, , , , , , , , , , 
1584,2024,1584,NEMD,3,2,2,FRI,10,5,14,0,338044,332550,13,30, , , , , , , , , , 
1585,2024,1585,MIDU,3,2,2,FRI,10,5,14,22,267913,360572,13,60, , , , , , , , , , 
1586,2024,1586,BELC,3,2,1,WED,8,5,16,30,333195,374375,11,30, , , , , , , , , , 
1587,2024,1587,ANTN,3,2,1,FRI,10,5,17,0,336506,383526,13,40, , , , , , , , , , 
1588,2024,1588,DCST,2,2,1,FRI,10,5,18,10,231985,393220,13,60,6,4,1,1,2,8,1,1,1,1
1589,2024,1589,NEMD,3,2,2,FRI,10,5,18,12,348955,343388,13,30, , , , , , , , , , 
1590,2024,1590,MEAN,3,2,1,FRI,10,5,19,38,340581,388480,13,30, , , , , , , , , , 
1591,2024,1591,CCGL,3,2,1,FRI,10,5,19,45,262920,409515,13,60, , , , , , , , , , 
1592,2024,1592,DCST,2,2,1,FRI,10,5,20,0,243405,417487,13,30,12,7,1,1,1,1,1,1,1,1
1593,2024,1593,DCST,2,1,1,FRI,10,5,20,49,220441,379995,13,30,12,7,1,1,1,1,1,1,1,1
1594,2024,1594,BELC,3,2,4,FRI,10,5,21,29,330713,369393,13,30, , , , , , , , , , 
1595,2024,1595,ARBC,3,1,1,FRI,10,5,22,45,322558,346301,13,60, , , , , , , , , , 
1596,2024,1596,ARND,2,2,1,SAT,11,5,13,46,342527,380697,13,50,12,3,1,11,3,1,1,1,1,1
1597,2024,1597,ARND,3,2,5,SAT,11,5,14,12,349578,374389,13,30, , , , , , , , , , 
1598,2024,1598,FERO,3,3,3,SAT,11,5,15,45,248379,324265,13,60, , , , , , , , , , 
1599,2024,1599,BELC,3,2,4,SAT,11,5,16,24,334200,377894,14,30, , , , , , , , , , 
1600,2024,1600,NEMD,3,2,2,SAT,11,5,17,4,321893,333107,13,60, , , , , , , , , , 
1601,2024,1601,DCST,3,2,3,SAT,11,5,17,50,243665,418225,13,30, , , , , , , , , , 
1602,2024,1602,ARND,3,2,2,SAT,11,5,17,55,353107,381354,13,30, , , , , , , , , , 
1603,2024,1603,FERO,3,1,1,SAT,11,5,22,28,258373,382215,13,60, , , , , , , , , , 
1604,2024,1604,LISC,3,2,4,SUN,12,5,12,50,316027,362374,13,60, , , , , , , , , , 
1605,2024,1605,CCGL,3,2,3,SUN,12,5,13,20,263332,422371,13,30, , , , , , , , , , 
1606,2024,1606,LISC,2,2,3,SUN,12,5,15,0,329956,361752,13,60,12,7,1,1,1,1,1,1,1,1
1607,2024,1607,ARBC,3,1,1,SUN,12,5,19,30,308424,357821,13,30, , , , , , , , , , 
1608,2024,1608,CCGL,3,2,1,SUN,12,5,20,45,311305,440770,13,30, , , , , , , , , , 
1609,2024,1609,LISC,3,1,1,MON,13,5,1,50,336866,365386,1,30, , , , , , , , , , 
