a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2025,2697,ARBC,2,2,1,SUN,27,7,17,31,318235,350265,11,70,12,7,1,1,2,1,1,1,1,1
2025,2698,DCST,2,2,2,SUN,27,7,18,58,240054,414582,13,60,12,7,1,1,2,1,1,1,1,1
2025,2699,FERO,3,1,1,SUN,27,7,18,58,235049,334825,13,60, , , , , , , , , , 
2025,2700,LISC,3,2,2,SUN,27,7,18,0,327798,363734,1,30, , , , , , , , , , 
2025,2701,BELC,3,2,1,SUN,27,7,19,45,335393,374415,13,30, , , , , , , , , , 
2025,2702,MIDU,3,1,1,MON,28,7,1,16,244397,348756,13,60, , , , , , , , , , 
2025,2703,BELC,3,2,3,MON,28,7,1,21,332973,375237,13,30, , , , , , , , , , 
2025,2704,ARBC,3,3,2,MON,28,7,8,23,305744,360283,12,70, , , , , , , , , , 
2025,2705,MIDU,3,3,2,MON,28,7,10,11,289336,390710,13,30, , , , , , , , , , 
2025,2706,BELC,3,2,1,MON,28,7,10,37,334411,378252,12,70, , , , , , , , , , 
2025,2707,MIDU,3,2,3,MON,28,7,13,53,289636,395404,13,60, , , , , , , , , , 
2025,2708,BELC,3,1,1,MON,21,7,15,1,333012,374769,13,30, , , , , , , , , , 
2025,2709,DCST,3,2,2,MON,28,7,17,38,230467,390375,13,60, , , , , , , , , , 
2025,2710,LISC,3,1,1,MON,28,7,18,33,343394,376298,13,60, , , , , , , , , , 
2025,2711,MEAN,3,1,1,MON,28,7,18,55,341427,389066,13,30, , , , , , , , , , 
2025,2712,NEMD,3,2,2,MON,28,7,19,27,328401,321498,13,60, , , , , , , , , , 
2025,2713,ARND,3,2,1,MON,28,7,20,28,359928,362676,13,30, , , , , , , , , , 
2025,2714,LISC,2,2,1,MON,28,7,20,37,324408,353153,13,60,1,1,1,1,2,10,1,1,1,2
2025,2715,ARBC,2,2,3,MON,28,7,21,8,294762,352079,13,20,1,1,1,1,2,1,10,1,1,1
2025,2716,MIDU,3,1,1,TUE,29,7,7,43,280993,377131,13,30, , , , , , , , , , 
2025,2717,BELC,2,2,2,TUE,29,7,9,52,333659,368498,13,40,12,7,1,1,1,1,1,1,1,1
2025,2718,FERO,3,2,2,TUE,29,7,11,0,245965,372759,13,30, , , , , , , , , , 
2025,2719,LISC,2,2,2,TUE,29,7,11,26,324707,359992,11,70,2,7,1,1,1,1,1,1,1,1
2025,2720,ARBC,3,2,1,TUE,29,7,14,21,324585,339383,13,40, , , , , , , , , , 
2025,2721,FERO,3,2,1,TUE,29,7,16,29,227700,325339,13,60, , , , , , , , , , 
2025,2722,LISC,2,5,2,TUE,29,7,17,4,327406,363274,12,70,1,1,1,1,3,1,1,1,1,1
2025,2723,BELC,3,2,1,TUE,29,7,9,55,332608,374255,13,30, , , , , , , , , , 
2025,2724,ARBC,3,2,2,TUE,29,7,20,10,308205,344741,13,60, , , , , , , , , , 
2025,2725,ARBC,3,2,2,TUE,29,7,11,0,308516,358653,13,30, , , , , , , , , , 
2025,2726,BELC,3,1,1,WED,30,7,0,29,329250,371060,13,30, , , , , , , , , , 
2025,2727,MIDU,3,2,1,WED,30,7,7,5,291788,392393,1,60, , , , , , , , , , 
2025,2728,ARBC,2,3,1,WED,30,7,8,49,307382,352776,13,60,12,7,1,1,2,1,1,1,1,1
2025,2729,LISC,2,2,1,WED,30,7,8,54,326525,363896,13,30,6,3,1,11,2,1,1,1,1,1
2025,2730,FERO,3,2,1,WED,30,7,9,30,239198,343962,13,60, , , , , , , , , , 
2025,2731,BELC,3,2,1,WED,30,7,9,41,333095,371830,13,30, , , , , , , , , , 
2025,2732,MIDU,3,1,1,WED,30,7,10,29,280231,363804,13,40, , , , , , , , , , 
2025,2733,BELC,3,2,1,WED,30,7,10,25,334329,372781,13,30, , , , , , , , , , 
2025,2734,NEMD,3,1,2,WED,30,7,12,16,315998,325940,13,60, , , , , , , , , , 
2025,2735,BELC,2,2,2,TUE,29,7,14,50,338722,373917,13,30,6,3,1,11,1,10,1,1,1,2
2025,2736,BELC,3,2,1,WED,30,7,11,15,334089,376348,13,30, , , , , , , , , , 
2025,2737,MIDU,3,3,1,WED,30,7,14,48,278187,357381,13,60, , , , , , , , , , 
2025,2738,BELC,3,2,1,WED,30,7,15,9,332892,374367,13,30, , , , , , , , , , 
2025,2739,FERO,3,4,2,THU,31,7,11,38,252810,363348,13,60, , , , , , , , , , 
2025,2740,DCST,3,3,2,THU,31,7,10,40,245195,415494,13,30, , , , , , , , , , 
2025,2741,CCGL,3,2,1,THU,31,7,13,45,295017,426978,13,30, , , , , , , , , , 
2025,2742,NEMD,3,2,1,THU,31,7,14,25,340616,336504,13,30, , , , , , , , , , 
2025,2743,CCGL,3,2,3,THU,31,7,14,40,285007,432130,2,30, , , , , , , , , , 
2025,2744,ANTN,3,2,1,MON,21,7,17,45,331647,382372,13,30, , , , , , , , , , 
2025,2745,BELC,3,2,3,THU,31,7,16,50,332884,373513,11,50, , , , , , , , , , 
2025,2746,NEMD,2,2,1,THU,31,7,19,24,330983,314490,13,30,1,1,1,1,2,1,1,1,1,1
2025,2747,DCST,3,2,1,THU,31,7,23,19,247020,420657,13,30, , , , , , , , , , 
2025,2748,DCST,3,2,3,MON,28,7,20,40,244786,400309,13,60, , , , , , , , , , 
2025,2749,ARND,3,1,1,FRI,1,8,1,51,350500,380200,13,30, , , , , , , , , , 
2025,2750,MIDU,3,1,1,FRI,1,8,1,54,263909,355809,13,60, , , , , , , , , , 
2025,2751,FERO,3,1,1,FRI,1,8,7,0,227782,345838,13,60, , , , , , , , , , 
2025,2752,ARBC,3,2,1,FRI,1,8,11,16,301987,354048,13,30, , , , , , , , , , 
2025,2753,ARBC,3,2,1,FRI,1,8,12,35,300469,354731,13,30, , , , , , , , , , 
2025,2754,FERO,3,2,1,FRI,1,8,13,0,210709,362959,13,60, , , , , , , , , , 
2025,2755,DCST,3,2,1,FRI,1,8,13,2,243886,418661,1,30, , , , , , , , , , 
2025,2756,LISC,3,2,1,FRI,1,8,14,31,330482,366945,13,40, , , , , , , , , , 
2025,2757,BELC,3,5,3,FRI,1,8,16,22,332263,373097,13,30, , , , , , , , , , 
2025,2758,LISC,2,2,1,FRI,1,8,16,32,334266,355731,13,60,1,1,1,1,2,9,1,1,1,1
2025,2759,MEAN,3,1,1,THU,3,7,16,9,339957,402579,2,30, , , , , , , , , , 
2025,2760,BELC,2,2,1,FRI,1,8,16,56,331976,372651,13,30,1,1,1,1,1,1,1,1,3,1
2025,2761,ARBC,3,2,1,FRI,1,8,17,0,287704,344862,13,30, , , , , , , , , , 
2025,2762,LISC,3,2,1,FRI,1,8,18,33,326692,364743,13,30, , , , , , , , , , 
2025,2763,ARND,3,2,2,FRI,1,8,19,36,347174,379950,13,60, , , , , , , , , , 
2025,2764,DCST,3,2,3,FRI,1,8,20,47,242702,417309,13,30, , , , , , , , , , 
2025,2765,NEMD,3,1,1,FRI,1,8,22,10,319413,320435,13,30, , , , , , , , , , 
2025,2766,NEMD,3,1,1,FRI,1,8,22,15,330487,315260,13,30, , , , , , , , , , 
2025,2767,NEMD,3,1,1,FRI,1,8,22,43,330883,335869,13,60, , , , , , , , , , 
2025,2768,LISC,3,1,1,FRI,1,8,23,30,327688,368137,13,30, , , , , , , , , , 
2025,2769,CCGL,3,1,1,SAT,2,8,5,38,322027,429359,13,60, , , , , , , , , , 
2025,2770,CCGL,3,1,1,SAT,2,8,7,7,268940,418500,13,60, , , , , , , , , , 
2025,2771,BELC,3,2,2,FRI,1,8,17,30,338942,373518,13,30, , , , , , , , , , 
2025,2772,ARND,3,2,1,TUE,29,7,20,15,357657,376175,13,60, , , , , , , , , , 
2025,2773,NEMD,3,2,1,SAT,2,8,11,43,328586,320237,13,60, , , , , , , , , , 
2025,2774,BELC,3,2,1,SAT,2,8,12,0,334148,374612,11,30, , , , , , , , , , 
2025,2775,MEAN,2,1,1,SAT,2,8,13,11,307276,410513,11,70,1,1,1,1,2,1,1,1,1,1
2025,2776,LISC,3,2,2,SAT,2,8,14,36,317717,371537,13,60, , , , , , , , , , 
2025,2777,BELC,2,1,1,SAT,2,8,15,25,334017,376027,13,30,6,3,1,11,1,1,1,1,1,1
2025,2778,FERO,3,2,1,SAT,2,8,15,37,224906,345129,13,30, , , , , , , , , , 
2025,2779,BELC,3,1,1,SAT,2,8,15,50,333906,374323,13,20, , , , , , , , , , 
2025,2780,BELC,3,1,1,SAT,2,8,16,3,334051,374888,2,30, , , , , , , , , , 
2025,2781,MEAN,3,2,1,SAT,2,8,17,7,338989,403475,13,30, , , , , , , , , , 
2025,2782,BELC,3,2,2,SAT,2,8,17,14,334378,376371,12,70, , , , , , , , , , 
2025,2783,MEAN,3,2,4,SAT,2,8,17,38,338603,406547,13,60, , , , , , , , , , 
2025,2784,LISC,3,2,1,SAT,2,8,18,59,324516,368406,13,40, , , , , , , , , , 
2025,2785,FERO,3,3,3,SAT,2,8,21,41,232459,346718,13,60, , , , , , , , , , 
2025,2786,ARND,3,3,2,SAT,2,8,22,1,362792,369096,13,30, , , , , , , , , , 
2025,2787,BELC,3,2,1,SUN,3,8,0,19,330130,372270,13,30, , , , , , , , , , 
2025,2788,ARBC,3,1,1,SUN,3,8,1,9,300853,353726,2,30, , , , , , , , , , 
2025,2789,DCST,3,2,2,SUN,3,8,2,8,246199,391495,13,60, , , , , , , , , , 
2025,2790,CCGL,2,1,1,SUN,3,8,3,29,265750,421476,13,60,1,1,1,1,6,2,2,1,1,1
2025,2791,BELC,3,2,1,SAT,2,8,18,30,334257,375006,13,30, , , , , , , , , , 
2025,2792,MIDU,3,2,1,SUN,3,8,12,43,284147,398375,13,60, , , , , , , , , , 
2025,2793,ARBC,3,3,3,SUN,3,8,13,15,285673,337963,13,60, , , , , , , , , , 
2025,2794,BELC,3,2,1,SUN,3,8,16,8,334146,377379,13,30, , , , , , , , , , 
2025,2795,ARND,3,2,1,SUN,3,8,18,21,358629,354159,13,60, , , , , , , , , , 
2025,2796,BELC,2,1,1,SUN,3,8,23,20,333614,374165,2,30,6,7,1,2,4,2,2,1,1,1
2025,2797,LISC,2,1,1,MON,4,8,1,36,317788,368752,13,60,1,1,1,1,6,1,1,1,1,1
2025,2798,FERO,2,1,1,MON,4,8,6,43,242796,379270,13,60,1,1,1,1,2,2,6,1,1,1
2025,2799,NEMD,3,2,1,MON,4,8,12,2,307710,328159,13,30, , , , , , , , , , 
2025,2800,NEMD,2,2,7,MON,4,8,14,1,328499,329579,13,60,12,7,1,1,2,4,1,1,1,1
2025,2801,CCGL,3,2,1,WED,30,7,17,50,286033,439939,13,30, , , , , , , , , , 
2025,2802,ARBC,3,2,1,MON,4,8,17,16,307985,357873,13,30, , , , , , , , , , 
2025,2803,ARBC,3,2,1,MON,4,8,19,27,288168,351539,13,60, , , , , , , , , , 
2025,2804,DCST,2,1,2,MON,4,8,21,5,244836,414942,13,30,12,7,1,1,3,1,1,1,1,1
2025,2805,BELC,3,2,1,MON,4,8,22,28,332017,373114,1,30, , , , , , , , , , 
2025,2806,BELC,3,3,6,MON,4,8,23,27,333526,374313,13,30, , , , , , , , , , 
2025,2807,BELC,3,1,1,TUE,5,8,7,44,338517,370948,13,60, , , , , , , , , , 
2025,2808,FERO,3,2,1,TUE,5,8,8,36,229561,361447,13,60, , , , , , , , , , 
2025,2809,CCGL,3,2,1,TUE,5,8,8,53,287887,439308,13,60, , , , , , , , , , 
2025,2810,CCGL,3,2,1,TUE,5,8,9,9,286908,431009,13,60, , , , , , , , , , 
2025,2811,BELC,3,2,1,TUE,5,8,9,47,333202,377018,13,30, , , , , , , , , , 
2025,2812,FERO,3,2,1,TUE,5,8,10,28,219259,335549,13,60, , , , , , , , , , 
2025,2813,ARBC,3,2,1,TUE,15,7,11,15,327046,349791,13,60, , , , , , , , , , 
2025,2814,BELC,3,3,1,TUE,5,8,14,28,332733,372388,13,30, , , , , , , , , , 
2025,2815,DCST,3,3,1,TUE,5,8,14,50,243967,420802,1,40, , , , , , , , , , 
2025,2816,ARBC,2,2,5,TUE,5,8,14,55,308206,344740,13,60,6,4,1,1,2,1,1,1,1,1
2025,2817,DCST,3,2,2,TUE,5,8,15,2,234988,390430,13,60, , , , , , , , , , 
2025,2818,NEMD,3,2,2,TUE,5,8,15,0,348556,345245,1,30, , , , , , , , , , 
2025,2819,FERO,3,3,4,TUE,5,8,18,32,225907,344815,13,50, , , , , , , , , , 
2025,2820,MEAN,3,2,1,TUE,5,8,21,46,307094,411569,11,70, , , , , , , , , , 
2025,2821,BELC,2,2,6,TUE,5,8,23,34,334121,373519,13,30,12,3,1,11,4,1,1,1,1,1
2025,2822,MEAN,3,2,2,WED,6,8,0,3,311589,399041,11,70, , , , , , , , , , 
2025,2823,BELC,3,1,1,WED,6,8,4,54,334047,377736,13,30, , , , , , , , , , 
2025,2824,ARND,3,2,1,WED,6,8,12,19,343022,380949,13,50, , , , , , , , , , 
2025,2825,LISC,3,2,2,WED,6,8,13,41,325675,362157,11,40, , , , , , , , , , 
2025,2826,MEAN,3,2,2,WED,6,8,15,26,310642,403063,13,30, , , , , , , , , , 
2025,2827,ARND,3,2,2,WED,6,8,15,30,350432,381486,13,30, , , , , , , , , , 
2025,2828,BELC,3,2,2,WED,6,8,15,51,333406,375680,13,30, , , , , , , , , , 
2025,2829,FERO,3,2,1,WED,6,8,16,3,246674,372448,13,30, , , , , , , , , , 
2025,2830,ARBC,3,1,1,WED,6,8,16,40,285702,350491,13,60, , , , , , , , , , 
2025,2831,NEMD,3,2,2,WED,6,8,17,12,336452,352648,13,30, , , , , , , , , , 
2025,2832,LISC,2,1,1,WED,6,8,15,0,323741,364390,13,30,1,1,1,1,3,10,10,1,1,2
2025,2833,BELC,3,2,3,WED,6,8,18,16,335769,373981,13,30, , , , , , , , , , 
2025,2834,NEMD,3,1,1,WED,6,8,18,5,337730,331645,2,30, , , , , , , , , , 
2025,2835,ARND,3,2,2,WED,6,8,14,14,350073,381177,13,30, , , , , , , , , , 
2025,2836,ANTN,3,2,1,WED,6,8,22,41,315849,386615,11,30, , , , , , , , , , 
2025,2837,ARBC,3,1,1,THU,7,8,3,43,308402,344779,13,60, , , , , , , , , , 
2025,2838,NEMD,3,2,1,THU,7,8,7,26,314194,320091,13,60, , , , , , , , , , 
2025,2839,NEMD,3,3,2,THU,7,8,7,56,349592,346597,13,60, , , , , , , , , , 
2025,2840,DCST,3,2,1,THU,7,8,9,39,240366,411666,13,60, , , , , , , , , , 
2025,2841,MEAN,3,2,1,THU,7,8,10,47,312776,411745,13,60, , , , , , , , , , 
2025,2842,NEMD,3,2,1,THU,7,8,12,45,308368,326759,2,30, , , , , , , , , , 
2025,2843,ARBC,3,2,2,THU,7,8,13,6,311023,343387,11,70, , , , , , , , , , 
2025,2844,LISC,3,2,1,WED,6,8,17,30,325153,375516,13,60, , , , , , , , , , 
2025,2845,ARBC,3,1,1,THU,7,8,14,25,309752,370201,13,60, , , , , , , , , , 
2025,2846,ARBC,3,2,1,THU,7,8,14,1,278426,344324,13,60, , , , , , , , , , 
2025,2847,CCGL,3,3,3,THU,7,8,17,38,300515,440200,13,60, , , , , , , , , , 
2025,2848,NEMD,2,2,4,THU,7,8,18,8,343110,341234,13,60,1,1,1,1,2,1,1,1,1,1
2025,2849,NEMD,2,2,1,THU,7,8,18,47,341664,361649,13,60,12,7,1,1,2,1,1,1,1,1
2025,2850,DCST,3,1,1,THU,7,8,19,45,243152,416662,13,30, , , , , , , , , , 
2025,2851,FERO,2,1,1,FRI,8,8,11,25,260010,372623,13,60,1,1,1,1,2,1,6,1,1,1
2025,2852,MEAN,3,2,1,FRI,8,8,11,59,310349,403863,13,30, , , , , , , , , , 
2025,2853,NEMD,2,2,3,FRI,8,8,15,9,334335,350959,13,60,6,7,1,1,2,1,1,1,1,1
2025,2854,CCGL,3,2,1,FRI,8,8,16,30,306769,443592,13,60, , , , , , , , , , 
2025,2855,NEMD,3,3,1,FRI,8,8,17,27,311968,326768,13,60, , , , , , , , , , 
2025,2856,MIDU,3,2,2,FRI,8,8,19,20,284606,356303,13,30, , , , , , , , , , 
2025,2857,MIDU,3,2,2,FRI,8,8,19,57,275766,370988,13,60, , , , , , , , , , 
2025,2858,NEMD,3,4,6,FRI,8,8,21,50,340839,344873,13,60, , , , , , , , , , 
2025,2859,FERO,3,1,1,SAT,9,8,6,8,249531,363912,13,60, , , , , , , , , , 
2025,2860,ARND,3,2,1,SAT,2,8,11,15,346638,381312,13,30, , , , , , , , , , 
2025,2861,LISC,3,2,1,SAT,9,8,10,33,330535,361198,13,60, , , , , , , , , , 
2025,2862,BELC,3,2,1,SAT,9,8,15,24,330112,371329,13,30, , , , , , , , , , 
2025,2863,ARBC,3,2,1,SAT,9,8,15,52,306706,360493,13,40, , , , , , , , , , 
2025,2864,NEMD,3,1,1,SAT,9,8,16,27,308120,324450,13,40, , , , , , , , , , 
2025,2865,BELC,3,2,1,SAT,9,8,16,10,332260,378179,13,30, , , , , , , , , , 
2025,2866,BELC,3,2,5,SAT,9,8,16,31,329993,373530,13,30, , , , , , , , , , 
2025,2867,LISC,3,2,1,SAT,9,8,15,45,327136,363595,13,30, , , , , , , , , , 
2025,2868,BELC,3,1,1,SAT,9,8,18,6,331168,371121,13,30, , , , , , , , , , 
2025,2869,LISC,1,1,1,SAT,9,8,18,48,326676,361095,13,30,1,1,1,1,2,1,1,1,1,1
2025,2870,CCGL,3,1,1,SAT,9,8,19,59,292042,432707,13,60, , , , , , , , , , 
2025,2871,LISC,3,2,2,FRI,8,8,14,30,336276,366786,13,50, , , , , , , , , , 
2025,2872,MEAN,3,1,1,SUN,10,8,1,8,329497,420723,13,60, , , , , , , , , , 
2025,2873,ANTN,3,2,1,SUN,10,8,2,19,325040,389531,13,60, , , , , , , , , , 
2025,2874,NEMD,3,2,2,SUN,10,8,10,30,289400,315818,13,60, , , , , , , , , , 
2025,2875,CCGL,1,1,1,SUN,10,8,11,35,320551,436033,13,60,1,1,1,1,2,1,1,1,1,1
2025,2876,DCST,3,2,4,SUN,10,8,12,53,232467,388443,13,60, , , , , , , , , , 
2025,2877,ARBC,3,2,1,SUN,10,8,15,1,314461,343709,13,60, , , , , , , , , , 
2025,2878,ARBC,3,1,1,SUN,10,8,15,34,298190,362824,13,60, , , , , , , , , , 
2025,2879,NEMD,3,1,1,SUN,10,8,18,30,337718,331247,2,30, , , , , , , , , , 
2025,2880,CCGL,3,2,1,SUN,10,8,19,16,289575,436493,13,60, , , , , , , , , , 
2025,2881,LISC,3,2,3,MON,11,8,7,28,334393,363477,13,60, , , , , , , , , , 
2025,2882,BELC,3,3,2,MON,11,8,11,18,332492,375748,13,30, , , , , , , , , , 
2025,2883,BELC,3,1,1,MON,11,8,12,48,333807,374225,2,20, , , , , , , , , , 
2025,2884,ANTN,3,2,1,MON,11,8,15,10,334665,382579,13,30, , , , , , , , , , 
2025,2885,MEAN,3,2,3,MON,11,8,14,45,311267,405231,1,30, , , , , , , , , , 
2025,2886,LISC,2,3,1,MON,11,8,20,22,326569,364137,2,30,12,3,1,11,2,1,1,1,1,1
2025,2887,ARND,2,1,1,MON,11,8,13,37,349005,374072,2,30,1,1,1,12,2,10,10,1,1,2
2025,2888,MEAN,2,1,5,MON,11,8,23,9,304572,408063,13,40,12,4,1,1,6,1,2,1,1,1
2025,2889,MIDU,3,2,1,TUE,12,8,7,53,280901,361568,13,30, , , , , , , , , , 
2025,2890,NEMD,3,2,1,TUE,12,8,8,36,335242,336884,13,40, , , , , , , , , , 
2025,2891,CCGL,3,2,1,TUE,12,8,11,5,266389,424197,13,60, , , , , , , , , , 
2025,2892,LISC,3,2,1,TUE,12,8,11,26,329206,360430,13,30, , , , , , , , , , 
2025,2893,MIDU,3,1,1,TUE,12,8,12,1,274762,358158,13,60, , , , , , , , , , 
2025,2894,ARBC,3,1,1,TUE,12,8,12,7,316217,340896,13,60, , , , , , , , , , 
2025,2895,MIDU,3,4,3,TUE,12,8,12,54,284325,356448,13,30, , , , , , , , , , 
2025,2896,CCGL,3,2,1,TUE,12,8,9,0,284682,435123,13,60, , , , , , , , , , 
2025,2897,ARBC,3,1,1,TUE,12,8,14,39,297193,350672,13,60, , , , , , , , , , 
2025,2898,BELC,3,3,2,TUE,12,8,14,47,335969,374087,13,30, , , , , , , , , , 
2025,2899,ARND,2,2,3,TUE,12,8,15,9,350686,373413,13,30,1,1,1,1,2,8,1,1,1,1
2025,2900,ARND,3,1,1,TUE,12,8,15,36,340432,379558,11,40, , , , , , , , , , 
2025,2901,BELC,2,1,1,TUE,12,8,15,37,335796,373624,13,30,8,3,1,11,1,1,1,1,1,1
2025,2902,ARBC,3,3,2,TUE,12,8,16,25,306097,349292,13,60, , , , , , , , , , 
2025,2903,BELC,3,2,2,TUE,12,8,17,57,326946,373012,13,40, , , , , , , , , , 
2025,2904,MIDU,3,1,1,TUE,12,8,18,8,284540,393070,13,60, , , , , , , , , , 
2025,2905,ARND,3,2,1,TUE,12,8,17,15,347881,373905,11,30, , , , , , , , , , 
2025,2906,BELC,3,4,1,TUE,12,8,18,45,330617,371698,13,30, , , , , , , , , , 
2025,2907,FERO,3,2,1,TUE,12,8,18,57,227749,366577,13,30, , , , , , , , , , 
2025,2908,MIDU,3,2,1,TUE,12,8,20,3,263076,357460,13,30, , , , , , , , , , 
2025,2909,NEMD,3,1,1,TUE,12,8,20,23,332458,333584,13,60, , , , , , , , , , 
2025,2910,MIDU,3,1,1,TUE,12,8,21,17,262890,357061,1,60, , , , , , , , , , 
2025,2911,ARND,2,2,1,TUE,12,8,22,23,348362,374276,13,30,1,1,1,1,4,1,1,1,1,1
2025,2912,DCST,3,2,1,WED,13,8,12,55,241713,416148,13,30, , , , , , , , , , 
2025,2913,CCGL,3,2,2,WED,13,8,13,42,286136,433953,1,60, , , , , , , , , , 
2025,2914,NEMD,3,2,1,WED,13,8,15,12,308183,334612,13,60, , , , , , , , , , 
2025,2915,BELC,3,2,1,WED,13,8,12,5,332265,369728,13,30, , , , , , , , , , 
2025,2916,ANTN,3,2,1,WED,13,8,15,50,320259,377118,13,60, , , , , , , , , , 
2025,2917,CCGL,3,2,3,WED,13,8,16,30,294069,427001,13,60, , , , , , , , , , 
2025,2918,ARBC,3,2,2,WED,13,8,16,45,282490,332613,13,60, , , , , , , , , , 
2025,2919,BELC,2,1,1,WED,13,8,16,57,328969,378740,13,60,1,1,1,1,2,1,1,1,1,1
2025,2920,BELC,3,2,1,WED,13,8,16,55,327771,371516,13,30, , , , , , , , , , 
2025,2921,FERO,3,2,1,TUE,12,8,10,20,235461,334706,13,60, , , , , , , , , , 
2025,2922,ARND,3,4,2,WED,13,8,17,14,349524,374081,13,30, , , , , , , , , , 
2025,2923,ARND,2,2,1,WED,13,8,17,45,350318,373786,13,30,1,1,1,1,1,1,1,1,1,1
2025,2924,FERO,3,2,1,WED,13,8,18,8,224431,344860,13,30, , , , , , , , , , 
2025,2925,LISC,3,3,4,WED,13,8,18,47,335271,370094,13,30, , , , , , , , , , 
2025,2926,MIDU,3,2,3,WED,13,8,19,7,291167,393947,13,60, , , , , , , , , , 
2025,2927,DCST,3,1,1,WED,13,8,17,45,241519,416069,13,30, , , , , , , , , , 
2025,2928,LISC,3,2,1,WED,13,8,18,40,331634,357379,13,60, , , , , , , , , , 
2025,2929,BELC,3,2,1,WED,13,8,20,22,334357,372189,13,30, , , , , , , , , , 
2025,2930,LISC,3,2,1,WED,13,8,17,55,336173,364239,13,30, , , , , , , , , , 
2025,2931,FERO,3,1,2,WED,13,8,20,55,246707,367799,13,60, , , , , , , , , , 
2025,2932,LISC,3,2,1,WED,13,8,9,21,326903,360228,13,30, , , , , , , , , , 
2025,2933,FERO,2,2,2,THU,14,8,5,52,224471,343134,13,60,1,1,1,1,1,1,1,1,1,1
2025,2934,MEAN,2,2,2,THU,14,8,6,54,346719,392380,13,40,8,7,1,1,2,7,1,1,1,1
2025,2935,ARND,2,2,1,MON,11,8,15,45,342976,363828,13,30,12,7,1,1,1,10,10,1,1,2
2025,2936,MEAN,3,2,3,THU,14,8,11,14,307896,402484,1,30, , , , , , , , , , 
2025,2937,BELC,3,2,1,THU,14,8,11,40,333619,374067,2,20, , , , , , , , , , 
2025,2938,ARBC,3,2,2,THU,14,8,15,0,312460,345864,13,30, , , , , , , , , , 
2025,2939,FERO,2,2,7,THU,14,8,15,7,194030,353887,13,60,1,1,1,1,2,1,1,1,1,1
2025,2940,CCGL,3,2,3,THU,14,8,15,23,284443,431231,13,30, , , , , , , , , , 
2025,2941,NEMD,2,1,1,THU,14,8,16,46,308636,325969,13,30,6,3,1,1,2,8,1,1,1,1
2025,2942,DCST,3,2,1,THU,14,8,18,57,243044,416967,13,30, , , , , , , , , , 
2025,2943,ANTN,2,2,1,THU,14,8,19,5,316879,386636,13,30,12,7,1,1,1,1,1,1,1,1
2025,2944,NEMD,3,1,1,THU,14,8,19,36,316483,332769,13,60, , , , , , , , , , 
2025,2945,ARBC,3,2,2,THU,14,8,19,0,305208,356995,11,40, , , , , , , , , , 
2025,2946,ANTN,3,2,1,THU,14,8,17,35,335481,382309,13,40, , , , , , , , , , 
2025,2947,ARND,3,2,2,THU,14,8,20,17,351914,380091,13,30, , , , , , , , , , 
2025,2948,NEMD,3,2,1,THU,14,8,21,39,308100,323779,1,40, , , , , , , , , , 
2025,2949,BELC,3,2,1,FRI,15,8,7,15,336130,377875,13,30, , , , , , , , , , 
2025,2950,ARBC,3,2,2,FRI,15,8,10,45,301908,340406,13,70, , , , , , , , , , 
2025,2951,ARBC,3,1,1,FRI,15,8,12,29,320029,334067,13,60, , , , , , , , , , 
2025,2952,BELC,3,2,1,FRI,15,8,12,52,330749,372533,1,30, , , , , , , , , , 
2025,2953,ARBC,3,1,1,FRI,15,8,13,7,306409,350793,13,60, , , , , , , , , , 
2025,2954,DCST,2,2,1,FRI,15,8,13,15,245092,416111,13,30,12,7,1,9,2,8,1,1,1,1
2025,2955,MEAN,3,2,2,FRI,15,8,12,20,339656,402507,13,40, , , , , , , , , , 
2025,2956,LISC,3,2,1,THU,14,8,17,50,326075,364123,13,30, , , , , , , , , , 
2025,2957,LISC,3,2,1,FRI,15,8,15,28,333422,354418,13,60, , , , , , , , , , 
2025,2958,LISC,3,2,2,FRI,15,8,11,30,325629,362218,14,40, , , , , , , , , , 
2025,2959,CCGL,3,2,1,FRI,15,8,17,13,285175,435095,13,60, , , , , , , , , , 
2025,2960,DCST,3,1,1,TUE,12,8,18,15,243714,418793,13,30, , , , , , , , , , 
2025,2961,BELC,3,1,1,FRI,15,8,19,3,333906,374323,2,20, , , , , , , , , , 
2025,2962,FERO,2,2,1,FRI,15,8,20,39,222899,343834,13,30,1,1,1,1,1,1,1,1,1,1
2025,2963,CCGL,2,1,2,FRI,15,8,20,40,268750,408768,13,60,1,1,1,1,3,1,1,1,1,1
2025,2964,BELC,3,2,3,FRI,15,8,14,0,337592,375180,13,30, , , , , , , , , , 
2025,2965,MEAN,3,2,1,FRI,15,8,21,20,314410,397059,13,30, , , , , , , , , , 
2025,2966,BELC,2,2,1,FRI,15,8,22,16,332824,371348,13,30,1,1,1,1,4,9,1,1,1,1
2025,2967,LISC,3,3,3,FRI,15,8,22,29,331946,359543,13,60, , , , , , , , , , 
2025,2968,ANTN,1,1,3,FRI,15,8,22,34,328934,393070,13,60,1,1,1,1,6,1,1,1,1,1
2025,2969,DCST,2,2,2,SAT,16,8,0,55,243440,416686,13,30,12,7,1,1,4,1,1,1,1,1
